text,pos,total,pos_unique
твой облик смуглый заплаканный,"['DET', 'NOUN', 'ADJ', 'VERB']",4,4
сойдет стены красивою цыганкой,"['VERB', 'NOUN', 'ADJ', 'NOUN']",4,3
пройдешь богиней самозванкой,"['VERB', 'NOUN', 'NOUN']",3,2
заметишь убегая,"['VERB', 'VERB']",2,1
божья матерь шла нагая,"['ADJ', 'NOUN', 'VERB']",3,3
граду нищему шагая,"['NOUN', 'ADJ', 'VERB']",3,3
прошла тень времен старинных,"['VERB', 'NOUN', 'NOUN', 'ADJ']",4,3
бурля потоки сел,"['VERB', 'NOUN', 'VERB']",3,2
окраске крови зелени зорь,"['NOUN', 'NOUN', 'NOUN']",3,1
несли зерна мед хворь,"['VERB', 'NOUN', 'NOUN', 'NOUN']",4,2
каждая молвит хочешь жить …,"['DET', 'NOUN', 'VERB', 'VERB']",4,3
дика беззащитна …,"['NOUN', 'ADJ']",2,2
проклятый призрак ночь,"['VERB', 'NOUN', 'NOUN']",3,2
шлеме круглом босой,"['NOUN', 'ADJ', 'NOUN']",3,2
парник шел шел спешил,"['NOUN', 'VERB', 'VERB', 'VERB']",4,2
ночь темной осени туманов петербурга,"['NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN']",5,2
спросил повел плечом,"['VERB', 'VERB', 'NOUN']",3,2
скрылся закоптелых срубов,"['VERB', 'ADJ', 'NOUN']",3,3
других жильцов моей светлицы,"['ADJ', 'NOUN', 'DET', 'NOUN']",4,3
давно спета песнь,"['ADV', 'ADJ', 'NOUN']",3,3
сжаты прутьях мышеловок лица,"['VERB', 'NOUN', 'NOUN', 'NOUN']",4,2
каждый чем-то птица слеп,"['DET', 'PRON', 'NOUN', 'ADJ']",4,4
два - три пятна семейной светописи,"['NUM', 'NUM', 'NOUN', 'ADJ', 'NOUN']",5,3
угар мещанской обстановки,"['NOUN', 'ADJ', 'NOUN']",3,2
сухая веточка петлице,"['ADJ', 'NOUN', 'NOUN']",3,2
память суровой ночи,"['NOUN', 'ADJ', 'NOUN']",3,2
явилось дерево дерево ворожея,"['VERB', 'NOUN', 'NOUN', 'ADJ']",4,3
листами осени чернея,"['NOUN', 'NOUN', 'ADJ']",3,2
дверь серую немного отворило,"['NOUN', 'ADJ', 'ADV', 'VERB']",4,4
плывет вольное ветрило,"['VERB', 'ADJ', 'NOUN']",3,3
пришло письмо иль суровое поверье,"['VERB', 'NOUN', 'ADJ', 'NOUN']",4,3
дороги дерево рабочего предместья,"['NOUN', 'NOUN', 'ADJ', 'NOUN']",4,2
пришло оно роковое известье,"['VERB', 'PRON', 'ADJ', 'NOUN']",4,4
личиной лживою наскучило,"['NOUN', 'ADJ', 'VERB']",3,3
рукою скрюченной проклятьем,"['NOUN', 'VERB', 'NOUN']",3,2
мучило,['VERB'],1,1
законодателя объятья,"['NOUN', 'NOUN']",2,1
оно шагнуло дрогнуло стало,"['PRON', 'VERB', 'VERB', 'VERB']",4,2
порой кшесинская ужас,"['ADV', 'ADJ', 'NOUN']",3,3
поклонилось шагом мотылька,"['VERB', 'NOUN', 'NOUN']",3,2
каждым трепетало лоскутом,"['DET', 'VERB', 'NOUN']",3,3
бога очи черные,"['NOUN', 'NOUN', 'ADJ']",3,2
дикарский разум полоня,"['ADJ', 'NOUN', 'VERB']",3,3
виденьем подошло падучей,"['NOUN', 'VERB', 'ADJ']",3,3
каждый лист сухой,"['DET', 'NOUN', 'ADJ']",3,3
трепещет точно мертвой девы поцелуй,"['VERB', 'ADV', 'ADJ', 'NOUN', 'NOUN']",5,4
оно дрожит проходит струясь,"['PRON', 'VERB', 'VERB', 'VERB']",4,2
пришло дышит кивая,"['VERB', 'VERB', 'VERB']",3,1
это дерево волшебница живая,"['DET', 'NOUN', 'NOUN', 'ADJ']",4,3
чей разум стекал,"['DET', 'NOUN', 'VERB']",3,3
седой водопад,"['ADJ', 'NOUN']",2,2
пастушеский быт первой древности,"['ADJ', 'NOUN', 'ADJ', 'NOUN']",4,2
кого числам внимал очарованный гад,"['PRON', 'NOUN', 'VERB', 'VERB', 'NOUN']",5,3
послушно плясал,"['ADV', 'VERB']",2,2
покорно скакал,"['ADV', 'VERB']",2,2
кольцах ревности,"['NOUN', 'NOUN']",2,1
змея плененного пляска корчи,"['NOUN', 'VERB', 'NOUN']",3,2
кольца свист шипение,"['NOUN', 'NOUN', 'NOUN']",3,1
кого заставляли зорче зорче,"['PRON', 'VERB', 'VERB']",3,2
шиповники солнц понимать точно пение,"['NOUN', 'NOUN', 'VERB', 'ADV', 'NOUN']",5,3
череп рожденный отцом,"['NOUN', 'VERB', 'NOUN']",3,2
буравчиком надменно продырявил,"['NOUN', 'ADV', 'VERB']",3,3
скважину спокойно вставил,"['NOUN', 'ADV', 'VERB']",3,3
